"id","edgelabel","id_fromlookupform","id_tolookupform","id_publisher","publisher","id_service","service","id_genericform","genericform","id_tradition","tradition"
1773,"has tradition",785,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1774,"has tradition",786,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1775,"has tradition",787,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1776,"has tradition",788,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1777,"has tradition",789,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1778,"has tradition",790,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1779,"has tradition",791,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1780,"has tradition",792,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1781,"has tradition",793,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1782,"has tradition",794,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1783,"has tradition",795,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1784,"has tradition",796,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1785,"has tradition",797,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1786,"has tradition",798,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1787,"has tradition",799,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1788,"has tradition",800,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1789,"has tradition",801,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1790,"has tradition",802,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1791,"has tradition",803,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1792,"has tradition",804,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1793,"has tradition",805,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1794,"has tradition",806,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1795,"has tradition",807,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1796,"has tradition",808,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1797,"has tradition",809,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1798,"has tradition",810,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1799,"has tradition",811,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1800,"has tradition",812,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1801,"has tradition",813,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1802,"has tradition",814,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1803,"has tradition",815,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1804,"has tradition",816,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1805,"has tradition",817,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1806,"has tradition",818,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1807,"has tradition",819,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1808,"has tradition",820,2002,NULL,NULL,NULL,NULL,NULL,NULL,2002,"Gaulish-Germanic-Raetian"
1809,"has publisher",621,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1810,"has publisher",622,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1811,"has publisher",623,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1812,"has publisher",624,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1813,"has publisher",625,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1814,"has publisher",626,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1815,"has publisher",627,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1816,"has publisher",628,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1817,"has publisher",629,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1818,"has publisher",630,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1819,"has publisher",631,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1820,"has publisher",632,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1821,"has publisher",633,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1822,"has publisher",634,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1823,"has publisher",635,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1824,"has publisher",636,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1825,"has publisher",637,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1826,"has publisher",638,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1827,"has publisher",639,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1828,"has publisher",640,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1829,"has publisher",641,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1830,"has publisher",642,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1831,"has publisher",643,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1832,"has publisher",644,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1833,"has publisher",645,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1834,"has publisher",646,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1835,"has publisher",647,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1836,"has publisher",648,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1837,"has publisher",649,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1838,"has publisher",650,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1839,"has publisher",651,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1840,"has publisher",652,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1841,"has publisher",653,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1842,"has publisher",654,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1843,"has publisher",655,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1844,"has publisher",656,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1845,"has publisher",657,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1846,"has publisher",658,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1847,"has publisher",659,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1848,"has publisher",660,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1849,"has publisher",661,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1850,"has publisher",662,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1851,"has publisher",663,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1852,"has publisher",664,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1853,"has publisher",665,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1854,"has publisher",666,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1855,"has publisher",667,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1856,"has publisher",668,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1857,"has publisher",669,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1858,"has publisher",670,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1859,"has publisher",671,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1860,"has publisher",672,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1861,"has publisher",673,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1862,"has publisher",674,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1863,"has publisher",675,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1864,"has publisher",676,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1865,"has publisher",677,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1866,"has publisher",678,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1867,"has publisher",679,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1868,"has publisher",680,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1869,"has publisher",681,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1870,"has publisher",682,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1871,"has publisher",683,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1872,"has publisher",684,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1873,"has publisher",685,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1874,"has publisher",686,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1875,"has publisher",687,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1876,"has publisher",688,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1877,"has publisher",689,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1878,"has publisher",690,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1879,"has publisher",691,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1880,"has publisher",692,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1881,"has publisher",693,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1882,"has publisher",694,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1883,"has publisher",695,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1884,"has publisher",696,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1885,"has publisher",697,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1886,"has publisher",698,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1887,"has publisher",699,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1888,"has publisher",700,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1889,"has publisher",701,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1890,"has publisher",702,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1891,"has publisher",703,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1892,"has publisher",704,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1893,"has publisher",705,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1894,"has publisher",706,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1895,"has publisher",707,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1896,"has publisher",708,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1897,"has publisher",709,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1898,"has publisher",710,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1899,"has publisher",711,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1900,"has publisher",712,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1901,"has publisher",713,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1902,"has publisher",714,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1903,"has publisher",715,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1904,"has publisher",716,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1905,"has publisher",717,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1906,"has publisher",718,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1907,"has publisher",719,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1908,"has publisher",720,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1909,"has publisher",721,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1910,"has publisher",722,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1911,"has publisher",723,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1912,"has publisher",724,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1913,"has publisher",725,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1914,"has publisher",726,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1915,"has publisher",727,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1916,"has publisher",728,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1917,"has publisher",729,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1918,"has publisher",730,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1919,"has publisher",731,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1920,"has publisher",732,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1921,"has publisher",733,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1922,"has publisher",734,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1923,"has publisher",735,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1924,"has publisher",736,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1925,"has publisher",737,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1926,"has publisher",738,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1927,"has publisher",739,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1928,"has publisher",740,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1929,"has publisher",741,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1930,"has publisher",742,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1931,"has publisher",743,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1932,"has publisher",744,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1933,"has publisher",745,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1934,"has publisher",746,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1935,"has publisher",747,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1936,"has publisher",748,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1937,"has publisher",749,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1938,"has publisher",750,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1939,"has publisher",751,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1940,"has publisher",752,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1941,"has publisher",753,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1942,"has publisher",754,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1943,"has publisher",755,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1944,"has publisher",756,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1945,"has publisher",757,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1946,"has publisher",758,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1947,"has publisher",759,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1948,"has publisher",760,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1949,"has publisher",761,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1950,"has publisher",762,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1951,"has publisher",763,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1952,"has publisher",764,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1953,"has publisher",765,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1954,"has publisher",766,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1955,"has publisher",767,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1956,"has publisher",768,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1957,"has publisher",769,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1958,"has publisher",770,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1959,"has publisher",771,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1960,"has publisher",772,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1961,"has publisher",773,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1962,"has publisher",774,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1963,"has publisher",775,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1964,"has publisher",776,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1965,"has publisher",777,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1966,"has publisher",778,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1967,"has publisher",779,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1968,"has publisher",780,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1969,"has publisher",781,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1970,"has publisher",782,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1971,"has publisher",783,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1972,"has publisher",784,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1973,"has publisher",785,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1974,"has publisher",786,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1975,"has publisher",787,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1976,"has publisher",788,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1977,"has publisher",789,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1978,"has publisher",790,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1979,"has publisher",791,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1980,"has publisher",792,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1981,"has publisher",793,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1982,"has publisher",794,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1983,"has publisher",795,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1984,"has publisher",796,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1985,"has publisher",797,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1986,"has publisher",798,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1987,"has publisher",799,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1988,"has publisher",800,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1989,"has publisher",801,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1990,"has publisher",802,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1991,"has publisher",803,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1992,"has publisher",804,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1993,"has publisher",805,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1994,"has publisher",806,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1995,"has publisher",807,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1996,"has publisher",808,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1997,"has publisher",809,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1998,"has publisher",810,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
1999,"has publisher",811,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2000,"has publisher",812,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2001,"has publisher",813,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2002,"has publisher",814,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2003,"has publisher",815,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2004,"has publisher",816,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2005,"has publisher",817,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2006,"has publisher",818,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2007,"has publisher",819,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2008,"has publisher",820,4014,4014,"Bet",NULL,NULL,NULL,NULL,NULL,NULL
2009,"is same form as",621,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2010,"is same form as",623,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2011,"is same form as",624,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,"is same form as",626,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2013,"is same form as",631,262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2014,"is same form as",634,603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,"is same form as",634,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,"is same form as",635,604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,"is same form as",635,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,"is same form as",636,604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,"is same form as",636,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020,"is same form as",637,612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021,"is same form as",637,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022,"is same form as",638,613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023,"is same form as",638,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024,"is same form as",643,181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2025,"is same form as",644,616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026,"is same form as",645,616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2027,"is same form as",646,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2028,"is same form as",646,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2029,"is same form as",646,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2030,"is same form as",648,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2031,"is same form as",649,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2032,"is same form as",650,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2033,"is same form as",656,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2034,"is same form as",657,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2035,"is same form as",660,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2036,"is same form as",661,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2037,"is same form as",663,618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2038,"is same form as",663,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2039,"is same form as",664,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2040,"is same form as",664,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2041,"is same form as",665,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2042,"is same form as",665,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2043,"is same form as",666,610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2044,"is same form as",666,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2045,"is same form as",667,611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2046,"is same form as",667,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2047,"is same form as",668,611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2048,"is same form as",668,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2049,"is same form as",670,607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2050,"is same form as",671,608,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2051,"is same form as",671,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2052,"is same form as",676,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2053,"is same form as",676,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2054,"is same form as",677,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2055,"is same form as",678,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2056,"is same form as",679,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2057,"is same form as",681,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2058,"is same form as",684,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2059,"is same form as",687,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2060,"is same form as",692,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2061,"is same form as",696,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2062,"is same form as",697,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2063,"is same form as",702,176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2064,"is same form as",702,605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2065,"is same form as",703,609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2067,"is same form as",704,176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
